ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,77784.8
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,63909.8
0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,76128.8
0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,86758.4
1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,78084.0
1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,79455.4
0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,74081.6
0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,92196.0
0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,73132.6
0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,94481.2
1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,79403.4
1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,75951.6
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,77605.8
1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,78958.2
1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,81915.4
0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,66212.4
1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,89404.4
1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,75968.4
0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,99550.6
0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,80035.2
1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,61634.6
0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,75026.4
0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,80770.4
1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,86241.0
0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,93769.0
1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,59478.8
0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,64874.8
1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,78561.2
0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,74257.6
0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,86152.8
1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,69158.6
0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,84815.6
1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,78191.0
0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,93408.4
1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,84370.8
1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,87355.8
0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,93043.6
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,71485.6
1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,82759.4
1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,84219.8
1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,83608.8
1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,88832.2
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,66813.8
0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,80695.4
0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,78843.8
1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,87914.0
0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,95068.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,60564.8
0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,75460.2
0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,68429.6
0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,86435.6
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,76852.8
1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,68124.4
1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,79776.0
1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,70757.4
0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,75622.4
0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,83799.2
0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,65608.8
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,65784.2
1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,95722.8
0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,73141.8
0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,79370.2
1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,89291.0
0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,96858.0
1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,88013.0
0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,78063.6
1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,77642.2
0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,84072.4
0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,79726.2
1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,64952.2
1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,71980.6
0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,77207.6
0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,70541.0
1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,76957.8
0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,71639.4
1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,82958.8
1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,75523.6
1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,80789.2
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,62181.6
1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,82036.6
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,66478.2
1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,66875.6
1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,88853.0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,65521.8
1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,75615.6
0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,92782.8
1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,67068.0
1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,81926.6
0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,74602.6
0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,93836.6
0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,70576.2
0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,82136.8
0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,65840.6
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,89366.6
1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,83794.6
1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,73699.6
0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,73403.8
1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,64584.6
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,70473.4
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,69225.4
1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,81499.2
0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,73401.8
0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,65843.8
0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,90371.8
0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,77996.4
1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,70761.8
1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,69819.2
0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,90650.8
1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,68363.6
1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,77023.8
1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,72048.4
0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,64720.6
1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,90376.2
1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,68463.6
0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,87595.0
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,74441.6
1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,69984.2
0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,91307.8
0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,87343.2
1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,100744.0
1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,87056.8
0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,73514.0
1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,78113.6
1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,87778.8
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,90166.6
1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,69855.8
0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,90982.2
0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,79807.8
1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,75664.2
0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,74661.4
0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,83084.4
1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,72305.2
1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,80456.8
0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,78193.2
0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,87412.4
1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,68662.0
1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,79330.8
1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,74388.4
0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,97437.0
1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,83835.2
0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,93568.6
0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,87351.6
0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,72872.6
0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,89518.6
1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,66607.4
1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,83139.4
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73471.6
1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,84318.8
1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,78615.4
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,102494.8
0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,70391.0
1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,64499.6
0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,77121.4
1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,69432.8
1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,94054.4
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,65563.2
0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,76160.4
0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,80643.6
0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,89303.2
1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,82563.0
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,78545.2
0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,62940.8
0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,80396.0
0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,89746.8
0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,63162.2
1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,60671.0
1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,67030.6
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,79719.6
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,66625.6
0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,72622.2
0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,87476.6
0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,74567.8
1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,82136.0
0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,92983.8
0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,78164.6
0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,71143.2
0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,83645.8
1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,72683.6
1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,82680.0
0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,79207.6
1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,83901.8
0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,74719.8
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,82419.2
1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,82641.0
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,74544.0
1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,84843.4
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,66036.4
1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,69808.8
0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,77961.8
0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,80521.4
0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,87674.4
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,64961.8
0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,93743.8
1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,74646.8
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,61201.6
1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,87043.2
0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,79944.0
0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,82576.4
0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,67462.2
1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,82608.4
1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,72294.4
1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,69060.8
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,72941.4
0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,64119.6
1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,77414.2
0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,65192.8
0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,89372.0
1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,88215.2
0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,75434.6
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,62760.6
1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,78146.6
1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,76771.0
1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,81049.8
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,86345.6
0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,63221.6
0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,64338.2
1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,89462.8
1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,84357.8
0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,80940.6
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57596.4
0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,89585.6
1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,81459.6
1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,75672.0
1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,70095.6
1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,89007.2
1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,86238.6
1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,93341.2
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,65596.4
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,85332.0
0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,76987.8
1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,82726.0
0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,83336.4
0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,76125.4
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,81584.2
1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,91618.6
0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,90905.2
0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,83481.6
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,74677.4
1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,79227.6
1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,97783.4
1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,80317.4
0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,72693.4
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,68708.0
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,97411.6
1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,80369.2
0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,71336.2
1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,72728.6
0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,79516.2
1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,72560.4
0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,81003.2
1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,86859.2
0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,91032.6
1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,62272.0
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,91042.0
0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,76311.0
0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,88305.2
0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,88665.6
0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,73422.0
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,97161.6
1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,76755.4
1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,96434.6
0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,72624.4
0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,73647.6
0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,74593.8
0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,72877.6
0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,68018.0
1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,78074.0
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,69537.4
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,84305.2
0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,99373.4
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,75079.4
0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,81008.6
1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,62811.0
1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,67657.6
0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,82145.4
0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,69864.0
0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,81440.2
0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,72171.4
1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,83836.8
1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,87752.0
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,73115.8
0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,67907.0
0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,65557.0
0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,92052.4
0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,82151.8
1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,67058.6
0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,71641.8
0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,76611.6
0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,88109.2
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,60666.6
0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,66965.8
0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,77740.4
1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,93759.8
0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,73612.8
0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,85998.8
0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,62601.2
0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,95367.8
0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,80184.6
0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,76146.0
0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,68981.2
1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,67974.6
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,72473.6
1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,85525.6
1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,88512.4
1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,69809.0
1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,88005.8
1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,71209.0
0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,95628.8
1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,69872.2
1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,76599.6
1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,81231.6
1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,70670.2
1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,82525.6
0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,83752.6
0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,78050.4
1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,66432.2
0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,60030.8
1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,83415.8
0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,82928.8
0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,75935.4
0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,92500.4
1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,80207.2
1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,89213.6
0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,83183.0
1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,75799.0
1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,89253.8
1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,73177.8
1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,82651.6
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,61578.2
1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,82182.2
1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,90845.4
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,69528.0
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,69341.0
1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,82177.0
0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73781.2
1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,77665.0
1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,84869.2
0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,75905.2
1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,65175.2
0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,85126.8
0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,62407.0
1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,67950.0
1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,69153.6
0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,80330.6
1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,80449.4
1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,73028.6
1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,83869.2
1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,70511.4
0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,81903.0
1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,80624.8
1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,77250.2
1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,77098.2
1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,84795.4
1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,71268.6
0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,70407.8
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,75140.4
0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,70806.6
1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,77810.2
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,80352.2
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,59237.2
1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,99738.2
1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,72543.0
1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,95714.4
1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,92104.6
0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,75880.0
0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,78616.6
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,81540.2
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62987.2
0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,77116.6
1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,76224.8
1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,64336.6
0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,83091.6
1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,91193.6
0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,90349.2
1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,84852.8
