ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,85190.8
1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,73274.6
0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,95396.0
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,82039.0
1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,76726.6
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,67590.0
0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,68084.0
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,71801.6
0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,72073.2
1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,73852.0
1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,75766.6
1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,84532.2
0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,77357.8
0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,62773.4
1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,66695.4
1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,75352.8
0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,90915.8
1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,77474.2
1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,95932.0
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,63251.0
1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,85896.4
0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,83940.6
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,88346.6
0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,98430.8
0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,75636.4
1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,82303.8
0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,75896.4
1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,71934.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,85440.4
1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,87364.8
1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,82703.8
1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,58468.4
1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,78398.6
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,75736.2
0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,61840.2
1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,66662.6
1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,68380.6
1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,76839.6
0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,72524.2
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,66732.8
0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,88103.8
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,67989.6
0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,69887.4
1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,91664.8
0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,70068.0
0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,79428.0
0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,84134.2
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,78764.6
0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,95684.8
1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,81070.2
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,78100.4
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,88763.2
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,82980.0
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,73892.0
0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,80967.8
1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,70284.0
1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,82046.2
1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,73832.8
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,89348.8
0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,91862.2
0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,76722.0
1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,78530.0
0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,62122.0
1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,83188.0
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,85171.0
1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,83302.8
0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,69767.6
1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,71526.0
1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,77881.4
0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,83831.4
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,83727.8
0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,87696.4
1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,80779.8
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,90091.6
1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,73104.0
1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,89652.0
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,58260.8
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,59485.6
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,91502.8
1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,72175.0
1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,94519.4
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,72464.2
1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,62241.8
1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,90825.2
1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,92168.2
1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,85524.8
0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,78049.4
0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,94386.2
0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,76731.2
1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,71655.6
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,73324.2
1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,66012.0
0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,79662.6
1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,74898.0
0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,76181.2
0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,100020.8
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,89505.6
1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,89792.0
1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,72277.0
1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,95779.2
1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,74675.2
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,78573.6
1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,80726.2
0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,75955.2
0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,79429.0
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,66120.0
0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,83012.2
0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,75128.4
1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,77634.8
1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,88062.0
1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,76535.4
0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,94932.0
0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,91228.2
0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,83850.8
0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,92814.0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,65487.6
0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,93086.4
0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,68676.2
1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,75681.0
1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,76468.2
0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,72640.4
0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,78484.6
0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,83501.4
0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,67462.4
1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,65187.4
0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,73388.8
0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,80331.0
1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,76457.0
1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,62539.6
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,69132.0
0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,80425.6
0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,65253.4
0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,86781.2
1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,97736.0
0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,67186.2
0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,79418.8
1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,79317.0
1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,76679.4
0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,69586.2
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,66639.4
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,66999.0
0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,72258.0
1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,78389.4
0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,71929.4
0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,65776.6
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56678.0
0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,78612.8
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,77784.8
0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,89760.4
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,72688.2
1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,86347.2
0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,80593.2
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,67234.6
1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,80222.4
1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,82800.8
0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,87050.8
1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,75151.0
0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,77855.2
1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,74821.4
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,61070.2
0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,73553.0
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,92191.0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,62061.4
0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,69597.4
1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,76668.4
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,88330.4
0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,79079.0
0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,86101.6
0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,73369.0
0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,84282.6
0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,94788.6
0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,76654.4
0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,69568.2
0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,95675.2
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,59343.0
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,60731.6
1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,74164.0
1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,84337.6
0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,69117.8
1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,63540.6
1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,81329.8
1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,87263.6
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,79283.8
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,76604.8
1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,92639.8
1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,82031.8
1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,73184.8
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,75702.2
0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,72999.8
1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,82214.0
0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,68058.0
0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,71604.4
0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,101210.0
1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,85931.8
1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,81175.0
0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,80601.4
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,82383.6
1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,90981.6
1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,72061.4
0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,75852.4
0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,76528.6
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,79122.0
1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,76265.4
1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,65523.4
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,57817.8
1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,86157.8
0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,77325.8
0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,88926.4
0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,83437.0
1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,71305.0
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,76755.2
1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,89882.2
1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,71548.0
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,88849.0
0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,87738.2
1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,81899.8
1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,85486.6
1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,95441.2
1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,88505.2
1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,59820.0
0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,91528.0
1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,94218.6
0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,59945.2
0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,77280.8
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,73115.8
0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,89590.2
0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,67413.0
1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,67109.8
1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,82712.2
1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,84967.0
0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,76866.2
1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,85805.0
0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,82083.4
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,62028.0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,62627.2
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,77840.0
1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,88146.8
1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,74993.6
1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,82113.4
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,81094.0
0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,97208.2
1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,81556.6
0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,89792.8
1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,71504.8
1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,70563.4
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,73290.8
1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,86357.2
1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,79491.6
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,79086.8
1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,70961.8
0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,97802.4
1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,67708.0
0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,80099.2
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,57714.6
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,69751.6
1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,63465.4
0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,72233.2
1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,80933.8
0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,65977.0
0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,87443.0
0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,83035.4
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,91354.8
0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,79555.4
1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,65540.2
1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,81165.6
0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,75580.8
1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,72546.0
1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,89798.4
0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,87420.4
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,80119.4
0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,63611.2
1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,70008.0
0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,76209.2
0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,74306.8
0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,75008.6
1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,64021.8
1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,77034.4
1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,88102.4
1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,77469.2
0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,95015.0
1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,77488.4
1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,59797.0
1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,81330.8
1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,95691.0
0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,77287.2
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,77781.6
0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,69000.2
1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,88670.2
0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,79338.8
0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,80463.0
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,69637.4
1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,78522.2
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,75240.6
1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,64453.8
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,80659.4
0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,86662.4
1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,70391.8
1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,82550.4
1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,85232.2
0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,83996.4
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,74331.8
1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,68011.8
0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,82405.4
1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,70691.0
1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,72675.6
1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,83712.4
1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,79586.0
0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,67702.2
1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,85909.4
1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,87531.4
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,74414.6
1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,84746.2
1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,75394.8
1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,99247.6
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,58417.8
1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,66789.0
1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,91750.4
0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,81549.2
0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,80676.8
0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,89835.2
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,84895.0
0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,86191.0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,60775.4
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,75925.4
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,80186.2
0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,76820.6
0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,77907.6
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,87271.6
1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,83742.0
0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,69361.4
1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,81813.4
1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,62139.2
1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,71089.8
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,82326.0
1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,77717.2
1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,80412.6
1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,88623.8
1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,71685.0
0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,79175.0
1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,85186.2
1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,72188.0
0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,72689.4
1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,91066.6
0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,86508.6
1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,68556.6
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,67400.0
1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,76787.2
0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,68052.2
1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,93576.8
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,93988.0
0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,85544.2
0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,89808.6
1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,69487.6
0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,72658.6
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,75756.4
0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,70484.4
0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,61304.2
1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,71988.8
0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,93051.4
0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,82387.0
0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,82188.8
0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,79944.4
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,76545.6
0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,85677.6
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,61897.0
1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,68952.6
0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,84676.0
1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,66476.8
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,71314.4
1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,93186.2
1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,89794.0
1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,75305.4
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,81031.8
1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,74510.8
0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,76253.2
